comp_ref,Compound,smiles,HOMO,HOMO_1,HOMO_2,HOMO_3,LUMO,Dipole,Polar,Egap,IP,EA,Electronegativity,Chemical hardness,Electrophilicity,deltaN,cLogP,cLogS,Total Surface Area,Polar Surface Area,Relative PSA,ConcInh_M,TempK,Time_H,Med_ConcM,Med_ID,Method,IE
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0002022,313,6,4.865,HCl,WL,84.4
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0003033,313,6,4.865,HCl,WL,87.6
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0004044,313,6,4.865,HCl,WL,90.2
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.00004044,323,6,4.865,HCl,WL,76.7
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0001011,323,6,4.865,HCl,WL,83.4
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0002022,323,6,4.865,HCl,WL,89.3
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0003033,323,6,4.865,HCl,WL,92.2
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0004044,323,6,4.865,HCl,WL,94.2
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.00004044,333,6,4.865,HCl,WL,82.5
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0001011,333,6,4.865,HCl,WL,86.2
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0002022,333,6,4.865,HCl,WL,91.1
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0003033,333,6,4.865,HCl,WL,93.1
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0004044,333,6,4.865,HCl,WL,95.3
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.00004044,303,0.5,4.865,HCl,PDP,72.1
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0001011,303,0.5,4.865,HCl,PDP,79.9
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0002022,303,0.5,4.865,HCl,PDP,82.1
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0003033,303,0.5,4.865,HCl,PDP,86.1
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0004044,303,0.5,4.865,HCl,PDP,89.2
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.00004044,303,0.5,4.865,HCl,EIS,71.8
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0001011,303,0.5,4.865,HCl,EIS,79.1
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0002022,303,0.5,4.865,HCl,EIS,81.1
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0003033,303,0.5,4.865,HCl,EIS,85.5
comp_406,"5-[(2-(3,4,5-trimethoxyphenyl)-6-phenylimidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5cc(c4nn3c(C=c1sc(=O)[nH]c1=O)c(c2ccccc2)nc3s4)cc(OC)c5OC,-5.80935885,-6.219978668,-6.418349674,-6.948155364,-2.785085382,11.0558,591.36,3.024273467,5.680040002,2.935556457,4.307798229,1.372241772,3.380804673,0.140064072,2.9886,-3.519,353.93,157.59,0.38619,0.0004044,303,0.5,4.865,HCl,EIS,88.7
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00003813,303,6,4.865,HCl,WL,78.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00009532,303,6,4.865,HCl,WL,83.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00019063,303,6,4.865,HCl,WL,88.9
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00028595,303,6,4.865,HCl,WL,91.9
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.0003813,303,6,4.865,HCl,WL,93.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00003813,313,6,4.865,HCl,WL,82.2
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00009532,313,6,4.865,HCl,WL,85.6
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00019063,313,6,4.865,HCl,WL,90.4
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00028595,313,6,4.865,HCl,WL,94.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.0003813,313,6,4.865,HCl,WL,95.2
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00003813,323,6,4.865,HCl,WL,84.5
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00009532,323,6,4.865,HCl,WL,87.6
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00019063,323,6,4.865,HCl,WL,92.8
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00028595,323,6,4.865,HCl,WL,95.2
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.0003813,323,6,4.865,HCl,WL,96.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00003813,333,6,4.865,HCl,WL,85.2
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00009532,333,6,4.865,HCl,WL,88.3
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00019063,333,6,4.865,HCl,WL,93.4
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00028595,333,6,4.865,HCl,WL,96.5
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.0003813,333,6,4.865,HCl,WL,97.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00003813,303,0.5,4.865,HCl,PDP,77.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00009532,303,0.5,4.865,HCl,PDP,82.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00019063,303,0.5,4.865,HCl,PDP,88.1
comp_407,"5-[2-(3,4,5-trimethoxyphenyl)-6-(4-methoxylphenyl)-imidazo[2,1-b][1,3,4]thiadiazol-5-yl)methylidene]-1,3-thiazolidine-2,4-dione",COc5ccc(c3nc2sc(c1cc(OC)c(OC)c(OC)c1)nn2c3C=c4sc(=O)[nH]c4=O)cc5,-5.65017224,-6.104058163,-6.400934387,-6.668966541,-2.732023179,9.286,623.72,2.918149061,5.516211946,2.88290705,4.199559498,1.316652448,3.348700716,0.228185124,2.9186,-3.537,376.19,166.82,0.4934,0.00028595,303,0.5,4.865,HCl,PDP,93.1
